close,open,high,low,vol,predicted,SMA_20,STD_20,Upper_Band,Lower_Band,RSI
0.2,0.2,0.2,0.2,21340.0,1.0,0.255,0.051041778553404,0.357083557106808,0.152916442893192,33.33333333333333
0.2,0.2,0.2,0.2,1680.0,1.0,0.25,0.0512989176042576,0.3525978352085153,0.1474021647914846,33.33333333333333
0.2,0.2,0.2,0.2,5790.0,1.0,0.245,0.051041778553404,0.347083557106808,0.142916442893192,33.33333333333333
0.2,0.2,0.2,0.2,1960.0,1.0,0.24,0.0502624689950034,0.3405249379900069,0.1394750620099931,33.33333333333333
0.2,0.2,0.2,0.2,6420.0,1.0,0.2349999999999999,0.0489360484929592,0.3328720969859184,0.1371279030140814,50.0
0.2,0.2,0.2,0.2,10390.0,1.0,0.2299999999999999,0.0470162345981627,0.3240324691963254,0.1359675308036745,50.0
0.2,0.2,0.2,0.2,3690.0,1.0,0.225,0.0444261658319319,0.3138523316638638,0.1361476683361361,50.0
0.3,0.2,0.3,0.2,14360.0,1.0,0.225,0.0444261658319319,0.3138523316638638,0.1361476683361361,50.0
0.2,0.3,0.2,0.2,530.0,1.0,0.22,0.0410391340834061,0.3020782681668124,0.1379217318331877,33.33333333333333
0.2,0.2,0.2,0.2,170.0,1.0,0.215,0.0366347548532523,0.2882695097065046,0.1417304902934953,50.0
0.2,0.2,0.2,0.2,2000.0,1.0,0.215,0.0366347548532523,0.2882695097065046,0.1417304902934953,50.0
0.3,0.2,0.3,0.2,10680.0,1.0,0.22,0.0410391340834061,0.3020782681668124,0.1379217318331877,66.66666666666666
0.2,0.3,0.3,0.2,9230.0,1.0,0.22,0.0410391340834061,0.3020782681668124,0.1379217318331877,50.0
0.3,0.2,0.3,0.2,3800.0,1.0,0.22,0.0410391340834061,0.3020782681668124,0.1379217318331877,60.0
0.3,0.3,0.3,0.2,8650.0,1.0,0.22,0.0410391340834061,0.3020782681668124,0.1379217318331877,60.0
0.2,0.3,0.3,0.2,5030.0,1.0,0.22,0.0410391340834061,0.3020782681668124,0.1379217318331877,50.0
0.2,0.2,0.3,0.2,700.0,1.0,0.22,0.0410391340834061,0.3020782681668124,0.1379217318331877,50.0
0.3,0.2,0.3,0.2,16590.0,1.0,0.225,0.0444261658319319,0.3138523316638638,0.1361476683361361,57.14285714285714
0.3,0.3,0.3,0.3,4940.0,1.0,0.23,0.0470162345981627,0.3240324691963254,0.1359675308036746,57.14285714285714
0.3,0.3,0.3,0.3,15440.0,1.0,0.235,0.0489360484929592,0.3328720969859186,0.1371279030140814,57.14285714285714
0.3,0.3,0.3,0.3,18610.0,1.0,0.24,0.0502624689950034,0.3405249379900069,0.1394750620099931,57.14285714285714
0.3,0.3,0.3,0.3,2540.0,1.0,0.245,0.051041778553404,0.347083557106808,0.142916442893192,50.0
0.3,0.3,0.3,0.3,1450.0,1.0,0.25,0.0512989176042576,0.3525978352085154,0.1474021647914846,60.0
0.3,0.3,0.3,0.3,2820.0,1.0,0.255,0.051041778553404,0.357083557106808,0.1529164428931919,60.0
0.3,0.3,0.3,0.3,5350.0,1.0,0.26,0.0502624689950034,0.3605249379900069,0.1594750620099931,60.0
0.3,0.3,0.3,0.3,1430.0,1.0,0.265,0.0489360484929592,0.3628720969859185,0.1671279030140814,50.0
0.3,0.3,0.3,0.3,1880.0,1.0,0.27,0.0470162345981627,0.3640324691963254,0.1759675308036746,66.66666666666666
0.3,0.3,0.3,0.3,360.0,1.0,0.27,0.0470162345981627,0.3640324691963254,0.1759675308036746,50.0
0.3,0.3,0.3,0.3,3460.0,1.0,0.275,0.0444261658319319,0.3638523316638638,0.1861476683361362,50.0
0.3,0.3,0.3,0.3,42600.0,1.0,0.2799999999999999,0.0410391340834061,0.3620782681668122,0.1979217318331877,100.0
0.3,0.3,0.3,0.3,1630.0,1.0,0.285,0.0366347548532522,0.3582695097065045,0.2117304902934954,100.0
0.4,0.3,0.4,0.3,27130.0,1.0,0.305,0.0223606797749978,0.3497213595499956,0.2602786404500044,100.0
0.4,0.4,0.4,0.4,1520.0,1.0,0.3099999999999999,0.0307793505625545,0.371558701125109,0.2484412988748908,100.0
0.4,0.4,0.4,0.4,2780.0,1.0,0.315,0.0366347548532522,0.3882695097065045,0.2417304902934954,100.0
0.3,0.4,0.4,0.3,18240.0,1.0,0.315,0.0366347548532522,0.3882695097065045,0.2417304902934954,50.0
0.3,0.3,0.3,0.3,15670.0,1.0,0.315,0.0366347548532522,0.3882695097065045,0.2417304902934954,50.0
0.3,0.3,0.3,0.3,7290.0,1.0,0.315,0.0366347548532522,0.3882695097065045,0.2417304902934954,50.0
0.4,0.3,0.4,0.3,19880.0,1.0,0.3199999999999999,0.0410391340834061,0.4020782681668121,0.2379217318331877,66.66666666666666
0.4,0.4,0.4,0.4,8480.0,1.0,0.325,0.0444261658319318,0.4138523316638637,0.2361476683361362,66.66666666666666
0.4,0.4,0.4,0.4,10530.0,1.0,0.3299999999999999,0.0470162345981626,0.4240324691963253,0.2359675308036746,66.66666666666666
0.4,0.4,0.4,0.4,1150.0,1.0,0.335,0.0489360484929592,0.4328720969859184,0.2371279030140816,66.66666666666666
0.4,0.4,0.4,0.4,11060.0,1.0,0.34,0.0502624689950033,0.4405249379900068,0.2394750620099932,66.66666666666666
0.4,0.4,0.4,0.4,2160.0,1.0,0.345,0.0510417785534039,0.4470835571068079,0.242916442893192,66.66666666666666
0.4,0.4,0.4,0.4,15570.0,1.0,0.35,0.0512989176042576,0.4525978352085152,0.2474021647914847,66.66666666666666
0.4,0.4,0.4,0.4,27710.0,1.0,0.355,0.0510417785534039,0.4570835571068079,0.2529164428931921,66.66666666666666
0.4,0.4,0.4,0.4,5330.0,1.0,0.36,0.0502624689950033,0.4605249379900067,0.2594750620099932,50.0
0.4,0.4,0.4,0.4,1450.0,1.0,0.365,0.0489360484929591,0.4628720969859183,0.2671279030140817,50.0
0.5,0.4,0.5,0.4,10380.0,1.0,0.375,0.0550119604220179,0.4850239208440359,0.2649760791559641,66.66666666666666
0.5,0.5,0.9,0.5,63520.0,1.0,0.385,0.0587142948612398,0.5024285897224797,0.2675714102775203,100.0
0.7,0.5,0.9,0.5,31560.0,1.0,0.4049999999999999,0.0887041208323015,0.5824082416646031,0.2275917583353968,100.0
0.7,0.7,0.8,0.7,5630.0,1.0,0.425,0.1069923755276636,0.6389847510553273,0.2110152489446726,100.0
0.7,0.7,0.8,0.7,8530.0,1.0,0.44,0.1231174022502183,0.6862348045004367,0.1937651954995633,100.0
0.8,0.7,0.9,0.7,42220.0,1.0,0.4599999999999999,0.1465390194130091,0.7530780388260183,0.1669219611739816,100.0
0.9,0.8,0.9,0.8,15790.0,1.0,0.485,0.1755442664221312,0.8360885328442624,0.1339114671557376,100.0
0.9,0.9,0.9,0.8,8740.0,1.0,0.515,0.1926955602689599,0.90039112053792,0.12960887946208,100.0
0.9,0.9,0.9,0.8,2260.0,1.0,0.545,0.2038446260732603,0.9526892521465208,0.1373107478534793,100.0
0.9,0.9,0.9,0.9,7020.0,1.0,0.575,0.2099498687030335,0.9948997374060672,0.1551002625939329,100.0
1.1,0.9,1.1,0.8,49630.0,-1.0,0.6100000000000001,0.2359750209795854,1.0819500419591708,0.1380499580408293,100.0
1.0,1.1,1.1,0.8,26560.0,1.0,0.64,0.2458069417888334,1.1316138835776668,0.1483861164223332,87.49999999999999
1.1,1.0,1.1,0.9,13300.0,1.0,0.675,0.2593006789525688,1.1936013579051377,0.1563986420948624,88.88888888888889
1.1,1.1,1.1,1.0,4120.0,1.0,0.71,0.2673456268775053,1.2446912537550108,0.1753087462449892,88.88888888888889
1.0,1.1,1.1,1.0,3240.0,1.0,0.74,0.2643761275949575,1.268752255189915,0.2112477448100849,77.77777777777777
1.1,1.0,1.1,1.0,7100.0,1.0,0.775,0.2633288918124213,1.3016577836248429,0.2483422163751573,80.0
1.0,1.1,1.1,1.0,8620.0,1.0,0.805,0.2523051619306314,1.3096103238612629,0.3003896761387372,66.66666666666666
1.0,1.0,1.0,1.0,7190.0,1.0,0.835,0.2368099393362134,1.3086198786724268,0.3613801213275731,66.66666666666666
1.0,1.0,1.0,1.0,4010.0,-1.0,0.865,0.2158825216591069,1.296765043318214,0.4332349566817861,66.66666666666666
0.9,1.0,1.0,0.8,36950.0,1.0,0.89,0.1860956177543374,1.2621912355086748,0.5178087644913252,55.55555555555556
0.9,0.9,1.0,0.8,3800.0,-1.0,0.91,0.1618966531951464,1.2337933063902926,0.5862066936097071,50.0
0.9,0.9,0.9,0.8,9970.0,1.0,0.93,0.1301820587525511,1.190364117505102,0.6696358824948978,50.0
0.8,0.9,0.9,0.8,1700.0,1.0,0.935,0.122581873821025,1.18016374764205,0.6898362523579498,44.44444444444444
0.9,0.8,0.9,0.8,12100.0,1.0,0.945,0.1099042645597571,1.1648085291195145,0.7251914708804859,50.0
0.9,0.9,0.9,0.9,6720.0,1.0,0.955,0.0944513241388334,1.1439026482776669,0.7660973517223333,37.5
1.0,0.9,1.0,0.9,13420.0,-1.0,0.965,0.0875093979915422,1.1400187959830843,0.7899812040169156,50.0
0.9,1.0,1.0,0.9,4460.0,1.0,0.965,0.0875093979915422,1.1400187959830843,0.7899812040169156,37.5
1.0,0.9,1.0,0.9,4740.0,-1.0,0.97,0.0864504725870619,1.142900945174124,0.7970990548258763,44.44444444444444
0.9,1.0,1.0,0.9,23270.0,1.0,0.97,0.0864504725870619,1.142900945174124,0.7970990548258763,44.44444444444445
0.9,0.9,0.9,0.8,4650.0,1.0,0.97,0.0864504725870619,1.142900945174124,0.7970990548258762,37.5
0.9,0.9,1.0,0.9,22570.0,1.0,0.9600000000000002,0.0820782681668124,1.1241565363336252,0.7958434636663752,42.85714285714285
0.9,0.9,0.9,0.9,2740.0,1.0,0.955,0.0825577947481898,1.1201155894963797,0.7898844105036205,42.85714285714285
0.9,0.9,0.9,0.9,2750.0,1.0,0.945,0.075915465451625,1.09683093090325,0.7931690690967501,42.85714285714285
0.9,0.9,0.9,0.9,2710.0,1.0,0.935,0.0670820393249938,1.0691640786499876,0.8008359213500122,50.0
0.9,0.9,0.9,0.8,12570.0,1.0,0.93,0.0656946685331788,1.0613893370663576,0.7986106629336422,50.0
0.9,0.9,0.9,0.8,12630.0,1.0,0.9200000000000002,0.0523148363780599,1.02462967275612,0.8153703272438803,50.0
0.9,0.9,0.9,0.8,15270.0,1.0,0.915,0.0489360484929595,1.012872096985919,0.817127903014081,60.0
0.9,0.9,0.9,0.9,4530.0,1.0,0.91,0.044721359549996,0.9994427190999924,0.820557280900008,50.0
0.9,0.9,0.9,0.9,4550.0,1.0,0.905,0.0394034462826209,0.983806892565242,0.8261931074347582,50.0
0.9,0.9,0.9,0.8,8870.0,-1.0,0.905,0.0394034462826209,0.9838068925652418,0.826193107434758,33.33333333333333
0.9,0.9,0.9,0.9,3730.0,1.0,0.905,0.0394034462826209,0.983806892565242,0.8261931074347582,50.0
0.9,0.9,0.9,0.9,4820.0,1.0,0.905,0.0394034462826209,0.983806892565242,0.8261931074347582,0.0
0.8,0.9,0.9,0.8,7160.0,1.0,0.9,0.0324442842261529,0.964888568452306,0.8351114315476942,0.0
0.8,0.8,0.9,0.7,14230.0,-1.0,0.8899999999999999,0.030779350562555,0.95155870112511,0.8284412988748898,0.0
0.8,0.8,0.8,0.7,9880.0,1.0,0.885,0.0366347548532526,0.9582695097065054,0.8117304902934946,0.0
0.7,0.8,0.8,0.7,5820.0,1.0,0.875,0.0550119604220183,0.9850239208440368,0.7649760791559633,0.0
0.8,0.7,0.8,0.7,3700.0,1.0,0.8699999999999999,0.0571240570577481,0.9842481141154962,0.7557518858845036,33.33333333333336
0.8,0.8,0.8,0.7,12150.0,1.0,0.865,0.0587142948612402,0.9824285897224804,0.7475714102775196,33.33333333333336
0.8,0.8,0.9,0.8,13260.0,1.0,0.86,0.0598243041616121,0.9796486083232242,0.7403513916767758,33.33333333333336
0.9,0.8,0.9,0.8,14010.0,1.0,0.86,0.0598243041616121,0.9796486083232242,0.7403513916767758,50.0
0.9,0.9,0.9,0.9,4820.0,1.0,0.8600000000000001,0.0598243041616121,0.9796486083232244,0.7403513916767759,50.0
0.9,0.9,0.9,0.8,11760.0,1.0,0.86,0.0598243041616121,0.9796486083232242,0.7403513916767758,50.0
0.8,0.9,0.9,0.8,5340.0,1.0,0.8550000000000001,0.0604805318829301,0.9759610637658604,0.7340389362341397,40.0
0.8,0.8,0.9,0.8,12570.0,1.0,0.85,0.0606976978666886,0.9713953957333772,0.7286046042666227,40.0
0.8,0.8,0.8,0.8,4220.0,1.0,0.8450000000000001,0.0604805318829301,0.9659610637658604,0.7240389362341397,40.0
0.8,0.8,0.8,0.8,3220.0,1.0,0.8400000000000001,0.0598243041616121,0.9596486083232244,0.7203513916767759,40.0
0.8,0.8,0.8,0.8,6880.0,1.0,0.835,0.0587142948612402,0.9524285897224803,0.7175714102775195,50.0
0.8,0.8,0.8,0.8,3190.0,1.0,0.8300000000000001,0.0571240570577482,0.9442481141154964,0.7157518858845037,50.0
0.8,0.8,0.8,0.8,2490.0,1.0,0.825,0.0550119604220183,0.9350239208440368,0.7149760791559632,50.0
0.8,0.8,0.8,0.8,3930.0,-1.0,0.8200000000000001,0.05231483637806,0.92462967275612,0.71537032724388,66.66666666666669
0.7,0.8,0.8,0.6,31160.0,1.0,0.8099999999999999,0.0552506251453085,0.9205012502906172,0.6994987497093827,33.33333333333333
0.7,0.7,0.7,0.6,9730.0,1.0,0.8,0.056195148694902,0.912390297389804,0.687609702610196,33.33333333333333
0.7,0.7,0.8,0.7,8700.0,1.0,0.795,0.0604805318829302,0.9159610637658606,0.6740389362341395,33.33333333333333
0.8,0.7,0.8,0.7,10830.0,1.0,0.795,0.0604805318829302,0.9159610637658606,0.6740389362341395,33.33333333333336
0.8,0.8,0.8,0.7,18210.0,1.0,0.795,0.0604805318829302,0.9159610637658606,0.6740389362341395,33.33333333333336
0.7,0.8,0.8,0.7,12120.0,1.0,0.795,0.0604805318829302,0.9159610637658606,0.6740389362341395,25.00000000000001
0.7,0.7,0.8,0.7,5350.0,1.0,0.7899999999999999,0.064072327551719,0.918144655103438,0.6618553448965617,33.33333333333333
0.8,0.7,0.8,0.7,14650.0,1.0,0.79,0.064072327551719,0.9181446551034382,0.6618553448965618,50.0
0.9,0.8,0.9,0.8,48420.0,1.0,0.795,0.0686332741153262,0.9322665482306526,0.6577334517693475,59.99999999999999
0.9,0.9,1.0,0.9,43400.0,1.0,0.795,0.0686332741153262,0.9322665482306526,0.6577334517693475,59.99999999999999
1.0,0.9,1.0,0.9,31110.0,1.0,0.8,0.0794719414239028,0.958943882847806,0.6410561171521942,66.66666666666666
1.0,1.0,1.1,0.9,50310.0,1.0,0.805,0.0887041208323019,0.9824082416646038,0.6275917583353963,66.66666666666666
1.0,1.0,1.1,1.0,28870.0,1.0,0.8150000000000001,0.0988086934168086,1.0126173868336172,0.6173826131663829,66.66666666666666
1.1,1.0,1.1,1.0,24230.0,1.0,0.8299999999999998,0.1174285897224801,1.0648571794449602,0.5951428205550396,71.42857142857142
1.2,1.1,1.2,1.1,27480.0,1.0,0.85,0.1432700798822758,1.1365401597645517,0.5634598402354483,85.71428571428571
1.2,1.2,1.2,1.1,12560.0,-1.0,0.8699999999999999,0.1625455401774498,1.1950910803548995,0.5449089196451002,85.71428571428571
1.1,1.2,1.2,1.1,21350.0,1.0,0.885,0.169441808051583,1.223883616103166,0.546116383896834,75.00000000000001
1.2,1.1,1.2,1.1,39300.0,1.0,0.905,0.1820208200931103,1.2690416401862206,0.5409583598137793,75.0
1.4,1.2,1.4,1.2,39420.0,1.0,0.9350000000000002,0.2109502310972898,1.35690046219458,0.5130995378054204,80.0
1.7,1.4,2.0,1.3,66620.0,-1.0,0.98,0.26872016358247,1.5174403271649402,0.44255967283506,91.66666666666669
1.6,1.7,2.0,1.6,21540.0,-1.0,1.025,0.2935714743061998,1.6121429486123997,0.4378570513876002,84.61538461538463
1.6,1.6,1.7,1.5,13470.0,1.0,1.0699999999999998,0.3096687534158156,1.689337506831631,0.4506624931683686,83.33333333333334
1.8,1.6,1.8,1.5,24050.0,1.0,1.125,0.3369757136337088,1.7989514272674176,0.4510485727325823,84.61538461538463
1.9,1.8,2.0,1.7,33060.0,1.0,1.1800000000000002,0.3693522067506554,1.918704413501311,0.4412955864986893,85.71428571428572
2.2,1.9,2.7,1.7,100240.0,1.0,1.25,0.4223991626785959,2.094798325357192,0.4052016746428082,87.50000000000001
2.9,2.2,3.0,2.2,57580.0,1.0,1.36,0.5413433583031636,2.4426867166063277,0.2773132833936726,91.30434782608695
3.5,2.9,4.2,2.8,65430.00000000001,-1.0,1.5,0.7003758389532535,2.900751677906507,0.0992483220934929,93.10344827586208
3.0,3.5,3.9,2.5,45770.0,1.0,1.61,0.7552622409677178,3.120524481935436,0.0994755180645645,78.7878787878788
3.2,3.0,3.5,3.0,18330.0,1.0,1.725,0.8142642788367139,3.353528557673428,0.0964714423265722,79.41176470588236
3.4,3.2,3.5,3.1,16920.0,1.0,1.85,0.8708737294416332,3.5917474588832663,0.1082525411167336,80.55555555555556
3.4,3.4,3.6,3.3,17280.0,-1.0,1.97,0.9119672200941852,3.7939344401883695,0.1460655598116296,82.85714285714286
3.3,3.4,3.5,3.3,15350.0,1.0,2.085,0.9280851821159296,3.9411703642318594,0.2288296357681407,80.0
3.5,3.3,3.6,3.3,23020.0,1.0,2.21,0.9425050607151584,4.095010121430317,0.3249898785696832,80.0
3.6,3.5,3.7,3.4,17830.0,1.0,2.335,0.9532630939650342,4.241526187930068,0.4284738120699316,78.7878787878788
3.9,3.6,3.9,3.6,21130.0,-1.0,2.47,0.975003373813326,4.420006747626652,0.5199932523733475,82.85714285714286
3.8,3.9,3.9,3.7,11520.0,1.0,2.6,0.9700786728811984,4.540157345762397,0.659842654237603,80.55555555555554
5.8,3.8,6.0,3.8,56220.0,-1.0,2.835,1.1416861952485249,5.118372390497049,0.5516276095029506,87.03703703703704
5.5,5.8,6.1,4.6,52570.0,1.0,3.05,1.2197929073585012,5.489585814717002,0.6104141852829974,82.14285714285714
6.3,5.5,6.5,5.2,31720.0,1.0,3.2949999999999995,1.3554859295703356,6.00597185914067,0.5840281408593282,83.60655737704917
8.2,6.3,8.4,6.3,64000.0,-1.0,3.62,1.6907176925168412,7.001435385033682,0.2385646149663172,86.3013698630137
7.2,8.2,8.9,5.8,55390.0,-1.0,3.9,1.7988300291256565,7.497660058251313,0.3023399417486874,74.02597402597404
7.0,7.2,7.8,6.2,18300.0,1.0,4.17,1.840223098602878,7.8504461972057555,0.4895538027942439,77.02702702702703
8.0,7.0,8.5,6.8,44140.0,-1.0,4.48,1.9395061769755504,8.359012353951101,0.6009876460488988,79.26829268292684
7.2,8.0,8.4,7.0,35350.0,-1.0,4.745,1.9304962547163056,8.60599250943261,0.8840074905673889,71.5909090909091
6.9,7.2,7.5,6.6,25400.0,-1.0,4.98,1.890029239539904,8.760058479079808,1.1999415209201918,69.23076923076924
6.8,6.9,7.3,6.6,24440.0,-1.0,5.175,1.8651583818736897,8.90531676374738,1.44468323625262,69.23076923076923
5.6,6.8,7.1,5.6,44460.0,1.0,5.279999999999999,1.8245691632763452,8.92913832655269,1.6308616734473085,60.3960396039604
6.1,5.6,6.5,5.6,31110.0,1.0,5.435,1.7508719632168832,8.936743926433767,1.9332560735662327,61.90476190476191
6.7,6.1,6.8,6.0,23870.0,1.0,5.61,1.6895655000464953,8.989131000092991,2.2308689999070097,62.96296296296296
7.2,6.7,7.4,6.7,35280.0,1.0,5.8,1.6409240015757474,9.081848003151494,2.518151996848505,65.17857142857143
7.4,7.2,7.5,7.0,29280.0,1.0,6.0,1.5754698547283883,9.150939709456775,2.849060290543223,58.51063829787235
8.4,7.4,9.3,7.2,64050.0,1.0,6.255,1.5274591905996582,9.309918381199315,3.2000816188006835,64.35643564356437
8.8,8.4,9.0,8.0,28650.0,-1.0,6.5200000000000005,1.4834525873607698,9.48690517472154,3.553094825278461,62.886597938144334
8.5,8.8,8.8,8.5,14430.0,-1.0,6.765000000000001,1.376599548085596,9.518199096171193,4.011800903828808,51.85185185185187
8.3,8.5,8.7,8.1,12250.0,1.0,6.984999999999999,1.2393865205691137,9.463773041138229,4.506226958861772,57.53424657534247
8.4,8.3,8.5,8.1,7490.0,1.0,7.214999999999999,1.025606367498088,9.266212734996175,5.163787265003823,59.72222222222223
8.8,8.4,9.0,8.3,17680.0,-1.0,7.365,1.0271447394547009,9.419289478909402,5.310710521090599,56.06060606060606
8.7,8.8,9.5,8.1,45790.0,1.0,7.525,0.9689250690707076,9.462850138141416,5.5871498618585855,62.71186440677965
9.6,8.7,9.7,8.3,43480.0,1.0,7.689999999999999,1.0284889273512872,9.746977854702576,5.633022145297425,70.76923076923075
10.6,9.6,10.9,9.5,41050.0,1.0,7.81,1.2143440941295671,10.238688188259134,5.381311811740867,75.67567567567566
14.3,10.6,14.5,10.6,72980.0,1.0,8.165,1.8812859543687803,11.92757190873756,4.402428091262438,93.93939393939392
18.9,14.3,18.9,14.0,44480.0,-1.0,8.76,3.026618749137652,14.813237498275305,2.706762501724696,95.71428571428572
16.7,18.9,19.0,16.2,24280.0,1.0,9.195,3.499845861267545,16.19469172253509,2.1953082774649086,82.05128205128204
18.5,16.7,19.2,16.5,55090.0,1.0,9.76,4.032421239482745,17.82484247896549,1.6951575210345098,83.4319526627219
23.9,18.5,24.3,18.3,53720.0,1.0,10.61,5.058905644088398,20.727811288176795,0.4921887118232035,87.33031674208145
29.6,23.9,31.9,22.2,104930.0,-1.0,11.75,6.514639384938314,24.779278769876623,-1.279278769876628,89.55223880597015
28.9,29.6,31.5,26.1,62930.0,-1.0,12.915,7.382502428395343,27.68000485679069,-1.8500048567906848,87.08487084870848
24.0,28.9,29.4,20.0,92210.0,-1.0,13.81,7.594797388240257,28.999594776480517,-1.3795947764805143,74.44794952681389
14.6,24.0,24.0,13.0,121870.0,1.0,14.205000000000002,7.4087057609701,29.0224115219402,-0.6124115219401975,57.70171149144255
18.5,14.6,25.0,10.3,151190.0,1.0,14.77,7.276067474586584,29.32213494917317,0.2178650508268322,61.29753914988814
19.8,18.5,24.5,16.0,73420.0,-1.0,15.389999999999995,7.142084319094293,29.674168638188583,1.1058313618114113,62.06140350877192
