1677628800.0,23772.01000000,24415.38000000,12376.46000000,23629.38000000,5321.20395400,1677715199999,125785172.90606037,141423,3648.57604500,86251014.13788978,0
1677715200.0,23628.77000000,24576.61000000,10000.00000000,23465.28000000,8729.35665600,1677801599999,204495043.50591390,194445,5654.95452600,132476247.41515956,0
1677801600.0,23465.31000000,23480.00000000,15000.00000000,22354.41000000,8371.96255000,1677887999999,187601615.06887389,181557,5585.31234200,125153798.15726912,0
1677888000.0,22354.34000000,25099.55000000,11172.03000000,22346.92000000,7025.25595600,1677974399999,156831326.22263170,149323,4567.83449500,101992472.34099433,0
1677974400.0,22346.78000000,100000.00000000,21427.57000000,22430.87000000,7652.22905300,1678060799999,171664771.26952757,152508,4899.25949500,109950967.75496150,0
1678060800.0,22430.86000000,22644.55000000,9501.00000000,22409.78000000,7813.16034500,1678147199999,175135025.08149241,217877,5148.32976000,115420097.10266293,0
1678147200.0,22409.42000000,24208.76000000,21330.98000000,22199.49000000,8139.43939600,1678233599999,181632378.12399861,193360,5438.77580800,121376210.79363441,0
1678233600.0,22198.39000000,23836.65000000,21390.15000000,21704.19000000,8848.87866700,1678319999999,195124081.23319333,211694,5859.33518600,129200777.16971694,0
1678320000.0,21705.30000000,21987.00000000,19593.84000000,20360.96000000,8596.60279000,1678406399999,183484414.76045417,178007,5863.92249000,125189385.86341938,0
1678406400.0,20361.17000000,20366.33000000,5000.00000000,20149.78000000,10808.26105700,1678492799999,215722001.43234010,225310,7196.53016800,143654557.60959304,0
1678492800.0,20149.43000000,20719.62000000,19773.39000000,20457.77000000,9564.97627300,1678579199999,193373387.24087930,215883,6635.20992100,134140715.08074447,0
1678579200.0,20457.61000000,22041.15000000,20136.24000000,21995.41000000,8771.01117400,1678665599999,181127368.38991057,225507,6041.32128900,124785544.19002910,0
1678665600.0,21995.18000000,40000.00000000,5000.00000000,24111.36000000,9336.02025200,1678751999999,214434162.23414462,274205,6409.06871100,147205487.64222044,0
1678752000.0,24111.92000000,26361.98000000,23088.88000000,24673.83000000,9498.52260300,1678838399999,235390591.32068220,285222,6322.12224200,156694478.46316454,0
1678838400.0,24673.32000000,25139.56000000,22522.68000000,24284.15000000,9340.59258100,1678924799999,229602444.64077793,236674,6213.11866900,152749306.00160494,0
1678924800.0,24284.15000000,25157.23000000,23952.74000000,25001.59000000,8731.44275500,1679011199999,215135811.82017401,218487,5936.97132100,146278135.35872044,0
1679011200.0,25001.56000000,26963.95000000,24791.09000000,26814.65000000,7268.00936100,1679097599999,189971069.01392641,189551,4959.60317000,129626481.96966466,0
